,transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_name,merchant_city,merchant_state,zip,mcc,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_card,client_id_card,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,Is_fraud,Details
613,7476046,1/1/2010 8:03,1591,2043,($80.00),Swipe Transaction,59935,Omaha,NE,68106,5499,"
",1591,58,66,1961,6,Female,2200 Third Drive,48.279998779296875,-122.62000274658203,16537.0,33717.0,58236.0,698,6,2043,1591,Mastercard,Debit,5702444920277810,08/2021,137,True,1,12358.0,03/2003,2003,No,No,
614,7476047,1/1/2010 8:04,274,4564,$56.57 ,Swipe Transaction,46965,Washington,DC,20011,7538,"
",274,43,67,1976,4,Female,4 North Street,38.88999938964844,-77.02999877929688,23940.0,48810.0,0.0,799,3,4564,274,Visa,Debit,4636302289774996,09/2014,898,True,1,20961.0,09/2004,2010,No,No,
615,7476048,1/1/2010 8:04,437,5454,$6.40 ,Swipe Transaction,61195,Arnold,MD,21012,5541,"
",437,46,66,1973,6,Female,9528 Hill Street,39.040000915527344,-76.48999786376953,35645.0,72670.0,28915.0,718,3,5454,437,Mastercard,Debit,5073319862133386,01/2024,52,True,1,35500.0,11/2006,2011,No,,
616,7476049,1/1/2010 8:04,1241,3724,$100.00 ,Swipe Transaction,27092,Lebanon,IN,46052,4829,"
",1241,40,69,1979,3,Female,159 Plum Avenue,40.43000030517578,-84.37999725341797,24227.0,49396.0,39549.0,814,3,3724,1241,Visa,Debit,4041929159891556,04/2023,622,True,2,14079.0,07/2004,2015,No,No,
617,7476050,1/1/2010 8:04,1678,5921,$14.37 ,Swipe Transaction,53889,Wethersfield,CT,6109,5310,"
",1678,36,65,1983,3,Male,296 Pine Boulevard,41.70000076293945,-72.66999816894531,28557.0,58225.0,101148.0,685,3,5921,1678,Amex,Credit,356005165062230,10/2021,507,True,1,12600.0,12/2008,2008,No,No,
618,7476051,1/1/2010 8:05,447,5405,$1.59 ,Swipe Transaction,86438,Muskegon,MI,49441,5499,"
",447,79,68,1940,3,Male,5336 Tenth Drive,43.220001220703125,-86.25,19131.0,30977.0,21507.0,796,5,5405,447,Mastercard,Debit,5357793088955286,07/2012,544,True,1,16034.0,11/2004,2013,No,No,
619,7476052,1/1/2010 8:05,520,5104,$130.92 ,Swipe Transaction,45523,Mifflinville,PA,18631,5912,"
",520,45,66,1974,4,Male,3346 Hillside Street,40.2599983215332,-75.73999786376953,28278.0,57658.0,74288.0,766,5,5104,520,Amex,Credit,371903508360130,04/2024,251,True,1,13300.0,10/2008,2014,No,,
620,7476053,1/1/2010 8:05,705,4597,$8.20 ,Swipe Transaction,87625,Oakland,CA,94601,5812,"
",705,84,71,1935,9,Female,136 Hillside Avenue,37.90999984741211,-122.01000213623047,42234.0,79870.0,4031.0,609,2,4597,705,Mastercard,Debit (Prepaid),5619919350397758,10/2021,786,True,2,23.0,09/2006,2010,No,,
621,7476054,1/1/2010 8:05,1307,2810,$87.37 ,Online Transaction,15143,ONLINE,,,4784,"
",1307,52,61,1967,4,Female,2332 Elm Lane,37.88999938964844,-122.02999877929688,42685.0,87030.0,156474.0,646,5,2810,1307,Visa,Credit,4757620010538963,02/2021,258,True,2,29200.0,05/2000,2010,No,,
622,7476056,1/1/2010 8:05,1393,3018,$2.14 ,Swipe Transaction,61195,North Bend,NE,68649,5541,"
",1393,52,67,1967,4,Female,6467 Birch Street,41.25,-97.12000274658203,16901.0,34460.0,43936.0,692,2,3018,1393,Visa,Debit,4412200129683784,05/2021,930,True,2,8845.0,05/2009,2010,No,,
623,7476057,1/1/2010 8:05,1406,3883,$2.40 ,Swipe Transaction,50783,Tulsa,OK,74127,5411,"
",1406,36,68,1983,7,Male,57 Pine Boulevard,36.119998931884766,-95.91000366210938,11633.0,23718.0,1386.0,712,2,3883,1406,Mastercard,Credit,5933548652460822,04/2022,92,True,1,6100.0,07/2009,2012,No,No,
624,7476058,1/1/2010 8:06,135,2808,$37.17 ,Online Transaction,39021,ONLINE,,,4784,"
",135,64,69,1955,6,Female,327 Lafayette Boulevard,39.720001220703125,-82.58999633789062,18680.0,38088.0,51679.0,691,2,2808,135,Mastercard,Debit,5736838327060448,11/2022,714,True,2,2236.0,05/2000,2015,No,No,
625,7476060,1/1/2010 8:06,1877,5449,$45.91 ,Swipe Transaction,89069,Seattle,WA,98146,5251,"
",1877,65,66,1955,1,Male,190 Sixth Drive,32.91999816894531,-96.44999694824219,34659.0,70673.0,87605.0,714,4,5449,1877,Amex,Credit,366837170672753,01/2021,803,True,2,22600.0,11/2006,2014,No,No,
626,7476061,1/1/2010 8:07,236,4560,$4.57 ,Swipe Transaction,20519,Garwood,TX,77442,5942,"
",236,36,65,1983,3,Female,4137 Bayview Drive,29.700000762939453,-95.45999908447266,79100.0,161276.0,317964.0,540,1,4560,236,Visa,Debit,4003314505746426,07/2021,531,True,2,6076.0,09/2004,2011,No,No,
627,7476063,1/1/2010 8:07,669,3793,$3.02 ,Swipe Transaction,96974,Plattsburgh,NY,12901,5411,"
",669,38,62,1981,9,Female,2182 Martin Luther King Street,44.689998626708984,-73.44999694824219,20177.0,41141.0,71060.0,683,2,3793,669,Visa,Credit,4993477414094953,10/2024,698,True,1,9900.0,07/2006,2011,No,,
628,7476064,1/1/2010 8:07,996,3310,$5.66 ,Swipe Transaction,46284,Hollywood,FL,33024,5411,"
",996,63,67,1956,11,Female,2302 Catherine Lane,26.020000457763672,-80.16000366210938,19712.0,40194.0,107765.0,738,6,3310,996,Mastercard,Debit,5691123059106648,08/2024,190,True,2,18861.0,06/2006,2011,No,No,
629,7476065,1/1/2010 8:07,1323,2980,$2.22 ,Swipe Transaction,88646,Lordsburg,NM,88045,5812,"
",1323,36,68,1983,3,Female,28 Second Boulevard,32.34000015258789,-108.69999694824219,15407.0,31414.0,42233.0,719,4,2980,1323,Visa,Debit,4007252024868251,05/2013,524,True,1,14074.0,05/2008,2009,No,,
630,7476068,1/1/2010 8:08,576,5968,$3.36 ,Swipe Transaction,89263,Marietta,GA,30067,5411,"
",576,68,64,1951,6,Female,478 Hill Avenue,33.95000076293945,-84.54000091552734,30747.0,63502.0,24100.0,638,7,5968,576,Mastercard,Debit,5080123024859107,08/2022,528,True,2,27947.0,12/2009,2011,No,No,
631,7476069,1/1/2010 8:08,847,5581,$0.72 ,Swipe Transaction,87625,Fort Gibson,OK,74434,5812,"
",847,81,68,1938,4,Female,864 Main Lane,35.779998779296875,-95.23999786376953,18585.0,27864.0,1371.0,591,6,5581,847,Visa,Credit,4013077897978419,10/2013,359,True,1,8600.0,11/2009,2014,No,,
632,7476070,1/1/2010 8:08,1098,4626,($66.00),Swipe Transaction,50867,Hawarden,IA,51023,5541,"
",1098,50,71,1969,3,Male,772 Fifth Boulevard,42.66999816894531,-95.30000305175781,16901.0,34456.0,54634.0,752,4,4626,1098,Visa,Debit,4587822219584718,07/2023,49,True,1,12640.0,09/2006,2009,No,,
633,7476071,1/1/2010 8:08,1379,2604,$82.74 ,Swipe Transaction,20645,Clinton Township,MI,48036,5300,"
",1379,76,72,1943,6,Male,93374 11th Street,42.58000183105469,-82.91000366210938,19780.0,34408.0,9107.0,701,4,2604,1379,Mastercard,Debit,5800056520721648,02/2021,92,True,1,16668.0,04/2009,2009,No,No,
634,7476072,1/1/2010 8:08,1629,4290,$4.17 ,Swipe Transaction,20884,Fort Lauderdale,FL,33313,5812,"
",1629,42,63,1977,6,Female,53789 Bayview Street,26.139999389648438,-80.12999725341797,14430.0,29422.0,58679.0,598,1,4290,1629,Mastercard,Debit,5366247073382596,04/2021,515,True,2,18776.0,08/2009,2012,No,,
635,7476074,1/1/2010 8:09,37,1183,$25.89 ,Swipe Transaction,59935,Kirkville,NY,13082,5499,"
",37,41,60,1978,7,Female,533 Sussex Drive,43.310001373291016,-76.56999969482422,17013.0,34690.0,48954.0,683,4,1183,37,Mastercard,Debit,5345636299699533,02/2013,788,True,1,16315.0,02/2009,2010,No,No,
636,7476073,1/1/2010 8:09,37,1183,($90.00),Swipe Transaction,59935,Kirkville,NY,13082,5499,"
",37,41,60,1978,7,Female,533 Sussex Drive,43.310001373291016,-76.56999969482422,17013.0,34690.0,48954.0,683,4,1183,37,Mastercard,Debit,5345636299699533,02/2013,788,True,1,16315.0,02/2009,2010,No,No,
637,7476076,1/1/2010 8:09,1098,4626,$66.00 ,Swipe Transaction,50867,Hawarden,IA,51023,5541,"
",1098,50,71,1969,3,Male,772 Fifth Boulevard,42.66999816894531,-95.30000305175781,16901.0,34456.0,54634.0,752,4,4626,1098,Visa,Debit,4587822219584718,07/2023,49,True,1,12640.0,09/2006,2009,No,,
638,7476077,1/1/2010 8:10,474,3844,$0.60 ,Swipe Transaction,25857,Williston Park,NY,11596,5812,"
",474,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.63999938964844,39705.0,80957.0,161166.0,683,6,3844,474,Mastercard,Debit,5171516474516120,11/2020,781,True,2,33723.0,07/2008,2010,No,No,
639,7476078,1/1/2010 8:10,860,5412,$28.05 ,Swipe Transaction,36385,Silver Spring,MD,20901,5813,"
",860,55,65,1965,2,Male,7035 River Boulevard,39.0099983215332,-77.0199966430664,30794.0,62791.0,193215.0,692,4,5412,860,Mastercard,Debit,5511755355725125,11/2010,644,True,1,34722.0,11/2004,2010,No,No,
640,7476079,1/1/2010 8:10,1919,5430,$165.71 ,Online Transaction,80770,ONLINE,,,7922,"
",1919,83,59,1936,11,Male,7994 Maple Lane,40.95000076293945,-72.19000244140625,37846.0,80493.0,2027.0,610,5,5430,1919,Mastercard,Debit,5251416101381622,11/2019,577,True,2,34684.0,11/2005,2008,No,,
641,7476080,1/1/2010 8:11,1031,2565,$4.57 ,Swipe Transaction,38422,Bennett,CO,80102,5812,"
",1031,61,68,1959,1,Male,6762 Second Street,39.75,-104.41999816894531,26369.0,53762.0,37361.0,689,8,2565,1031,Mastercard,Debit,5477335030821502,06/2012,801,True,2,31604.0,04/2008,2014,No,No,
642,7476081,1/1/2010 8:11,1084,3454,$4.00 ,Swipe Transaction,4392,Tacoma,WA,98403,5411,"
",1084,36,66,1984,1,Male,152 West Drive,47.2599983215332,-122.44999694824219,31518.0,64262.0,75415.0,775,4,3454,1084,Visa,Debit,4105025447291578,07/2023,810,True,1,35268.0,06/2009,2009,No,No,
643,7476084,1/1/2010 8:11,1995,1196,$18.72 ,Swipe Transaction,81833,Chambersburg,PA,17202,5912,"
",1995,64,62,1955,7,Female,28 First Lane,39.91999816894531,-77.70999908447266,20943.0,39206.0,9219.0,605,4,1196,1995,Visa,Debit,4014763594580478,10/2024,355,True,2,11268.0,02/2009,2013,No,No,
644,7476086,1/1/2010 8:12,1575,2112,$1.26 ,Swipe Transaction,14528,Sarasota,FL,34235,5499,"
",1575,51,68,1968,5,Female,23 12th Boulevard,27.190000534057617,-82.48999786376953,28272.0,57646.0,127892.0,724,4,2112,1575,Mastercard,Debit,5700169734076825,05/2011,638,True,1,18138.0,03/2006,2008,No,No,
645,7476087,1/1/2010 8:13,1294,2591,$32.72 ,Swipe Transaction,51769,Union,NJ,7083,5912,"
",1294,39,63,1980,7,Female,2244 Mill Boulevard,40.689998626708984,-74.26000213623047,28993.0,59114.0,132715.0,730,2,2591,1294,Visa,Debit,4306973519740031,05/2024,139,True,2,14477.0,04/2008,2008,No,,
646,7476088,1/1/2010 8:14,779,4558,$61.94 ,Swipe Transaction,50783,Richardson,TX,75080,5411,"
",779,81,69,1938,3,Female,44 Valley Boulevard,33.77000045776367,-96.66999816894531,20874.0,32669.0,1433.0,755,5,4558,779,Mastercard,Debit,5948253675276941,11/2021,348,True,2,10656.0,09/2004,2011,No,,
647,7476089,1/1/2010 8:14,1198,2804,$10.64 ,Swipe Transaction,11468,Austin,TX,78705,5970,"
",1198,82,67,1937,6,Male,79 South Boulevard,29.5,-97.44000244140625,15092.0,10869.0,1820.0,820,2,2804,1198,Visa,Debit,4489873116412364,08/2021,547,True,2,12764.0,05/1999,2010,No,,
648,7476090,1/1/2010 8:14,1969,4981,$1.64 ,Swipe Transaction,88646,Bradenton,FL,34212,5812,"
",1969,84,65,1935,4,Male,402 El Camino Drive,27.479999542236328,-82.56999969482422,29583.0,44690.0,2249.0,733,5,4981,1969,Discover,Credit,6242287666379868,01/2022,946,True,1,12300.0,10/2003,2010,No,,
649,7476091,1/1/2010 8:15,127,988,$87.13 ,Swipe Transaction,37972,Luverne,AL,36049,5300,"
",127,48,68,1971,7,Male,671 Little Creek Street,31.700000762939453,-86.26000213623047,15474.0,31553.0,63938.0,729,3,988,127,Mastercard,Credit,5210580835995043,04/2021,925,True,1,10600.0,02/2001,2010,No,No,
650,7476092,1/1/2010 8:15,819,3245,$40.00 ,Swipe Transaction,27092,Pittsburgh,PA,15236,4829,"
",819,55,77,1964,10,Female,4909 Maple Avenue,40.43000030517578,-79.97000122070312,18392.0,37495.0,28449.0,687,3,3245,819,Visa,Credit,4067933636132210,02/2023,693,True,1,8400.0,06/2002,2010,No,No,
651,7476093,1/1/2010 8:15,1813,4638,$1.81 ,Swipe Transaction,35451,White House,TN,37188,5812,"
",1813,35,66,1984,4,Female,334 Birch Drive,35.81999969482422,-87.01000213623047,27637.0,56350.0,120125.0,808,4,4638,1813,Mastercard,Credit,5920524223877097,11/2024,661,False,1,12300.0,09/2007,2008,No,No,
652,7476096,1/1/2010 8:16,1269,4239,$1.70 ,Swipe Transaction,1903,Chicago,IL,60616,5812,"
",1269,56,56,1963,10,Male,336 Rose Avenue,41.83000183105469,-87.68000030517578,25365.0,36335.0,28929.0,676,2,4239,1269,Mastercard,Debit,5205177909482379,11/2011,911,True,2,17850.0,08/2008,2008,No,No,
653,7476097,1/1/2010 8:16,1541,3253,$37.37 ,Swipe Transaction,43293,Clinton,TN,37716,5499,"
",1541,48,65,1971,10,Female,7139 Lake Boulevard,36.09000015258789,-84.12999725341797,18353.0,37422.0,127116.0,681,5,3253,1541,Mastercard,Credit,5190258026083823,12/2020,16,True,2,10600.0,06/2003,2008,No,No,
654,7476098,1/1/2010 8:16,1941,2030,$21.59 ,Swipe Transaction,75781,Commerce,TX,75429,5411,"
",1941,38,78,1981,8,Male,2867 Federal Drive,33.13999938964844,-95.94999694824219,18934.0,38609.0,27463.0,740,3,2030,1941,Mastercard,Debit,5183385831950704,08/2013,886,True,2,22248.0,03/2002,2015,No,No,
655,7476099,1/1/2010 8:17,1171,3237,$6.75 ,Swipe Transaction,22938,Kailua,HI,96734,5812,"
",1171,90,67,1929,12,Male,73 Summit Street,21.399999618530273,-157.72999572753906,26370.0,39214.0,0.0,781,5,3237,1171,Mastercard,Debit (Prepaid),5454433543896442,06/2023,8,True,2,87.0,06/2002,2007,No,,
656,7476100,1/1/2010 8:17,1534,4250,$5.14 ,Swipe Transaction,50783,Blackwood,NJ,8012,5411,"
",1534,36,65,1983,7,Male,1531 North Lane,39.900001525878906,-74.98999786376953,39626.0,80794.0,3867.0,803,2,4250,1534,Mastercard,Debit,5850069301598701,03/2021,390,True,1,26136.0,08/2008,2009,No,No,
657,7476101,1/1/2010 8:17,1591,2043,$80.00 ,Swipe Transaction,59935,Omaha,NE,68106,5499,"
",1591,58,66,1961,6,Female,2200 Third Drive,48.279998779296875,-122.62000274658203,16537.0,33717.0,58236.0,698,6,2043,1591,Mastercard,Debit,5702444920277810,08/2021,137,True,1,12358.0,03/2003,2003,No,No,
658,7476104,1/1/2010 8:18,1417,3397,$51.19 ,Swipe Transaction,32175,Holt,MI,48842,7538,"
",1417,54,68,1965,3,Female,336 Catherine Lane,42.630001068115234,-83.61000061035156,25838.0,52680.0,87082.0,835,5,3397,1417,Mastercard,Debit,5164497134993115,09/2021,490,True,1,28815.0,06/2008,2015,No,No,
659,7476106,1/1/2010 8:19,615,5479,$120.00 ,Swipe Transaction,27092,Channelview,TX,77530,4829,"
",615,35,65,1984,3,Female,3963 Essex Drive,29.43000030517578,-95.23999786376953,21956.0,44766.0,68989.0,713,2,5479,615,Amex,Credit,391140616580579,04/2021,207,True,1,19900.0,11/2007,2011,No,,
660,7476107,1/1/2010 8:19,1786,1000,$2.69 ,Swipe Transaction,75781,Massillon,OH,44646,5411,"
",1786,48,63,1971,3,Female,7554 Sixth Street,40.83000183105469,-81.26000213623047,18936.0,38611.0,93255.0,755,5,1000,1786,Mastercard,Debit,5532586114473893,09/2024,288,True,1,8273.0,02/2002,2009,No,No,
661,7476108,1/1/2010 8:21,804,17,$10.60 ,Swipe Transaction,22204,Houston,TX,77086,5541,"
",804,64,67,1955,7,Male,37 River Boulevard,36.970001220703125,-86.44000244140625,14839.0,30252.0,24172.0,812,5,17,804,Visa,Debit,4214048661117547,07/2022,799,True,2,18744.0,01/2000,2010,No,,
662,7476109,1/1/2010 8:21,1026,5398,$5.50 ,Swipe Transaction,61005,Dinuba,CA,93618,5411,"
",1026,84,70,1935,5,Male,2116 Second Drive,36.52000045776367,-119.38999938964844,13194.0,17016.0,691.0,714,4,5398,1026,Visa,Credit,4274713434654848,08/2021,743,True,1,1000.0,11/2003,2009,No,,
663,7476110,1/1/2010 8:21,1098,4626,$30.89 ,Swipe Transaction,50867,Hawarden,IA,51023,5541,"
",1098,50,71,1969,3,Male,772 Fifth Boulevard,42.66999816894531,-95.30000305175781,16901.0,34456.0,54634.0,752,4,4626,1098,Visa,Debit,4587822219584718,07/2023,49,True,1,12640.0,09/2006,2009,No,,
664,7476111,1/1/2010 8:21,1517,72,$191.47 ,Swipe Transaction,45003,Vienna,VA,22182,7996,"
",1517,37,71,1982,3,Male,7954 Wessex Boulevard,38.900001525878906,-77.26000213623047,60593.0,123540.0,236393.0,764,4,72,1517,Mastercard,Debit,5515747009144505,01/2024,306,True,2,19670.0,01/2005,2009,No,No,
665,7476112,1/1/2010 8:21,1541,3253,$90.00 ,Swipe Transaction,43293,Clinton,TN,37716,5499,"
",1541,48,65,1971,10,Female,7139 Lake Boulevard,36.09000015258789,-84.12999725341797,18353.0,37422.0,127116.0,681,5,3253,1541,Mastercard,Credit,5190258026083823,12/2020,16,True,2,10600.0,06/2003,2008,No,,
666,7476114,1/1/2010 8:22,370,4127,$11.77 ,Swipe Transaction,61195,Ontario,CA,91764,5541,"
",370,61,58,1958,11,Male,381 Fifth Lane,34.06999969482422,-117.62000274658203,16113.0,41904.0,12545.0,655,4,4127,370,Mastercard,Debit,5606824501502078,06/2014,451,True,1,15377.0,08/2004,2011,No,No,
667,7476115,1/1/2010 8:22,428,3842,$20.13 ,Swipe Transaction,42982,Canaan,NH,3741,7230,"
",428,39,69,1980,11,Male,6405 Fifth Avenue,42.9900016784668,-71.44999694824219,27706.0,56486.0,116394.0,689,2,3842,428,Mastercard,Credit,5479226934776678,09/2013,276,True,1,14300.0,07/2008,2008,No,,
668,7476116,1/1/2010 8:22,909,3719,$31.64 ,Online Transaction,88998,ONLINE,,,4784,"
",909,38,64,1981,5,Male,215 Ocean View Drive,47.11000061035156,-122.76000213623047,24044.0,49023.0,66148.0,583,5,3719,909,Visa,Debit,4275115874708969,09/2023,740,True,2,32075.0,07/2004,2010,No,No,
669,7476117,1/1/2010 8:22,921,4675,$7.91 ,Swipe Transaction,22204,Spencerport,NY,14559,5541,"
",921,74,66,1945,5,Male,960 Mill Lane,42.97999954223633,-77.66999816894531,26072.0,54013.0,3628.0,779,8,4675,921,Mastercard,Debit,5570607538229113,02/2024,572,True,1,30547.0,09/2008,2008,No,No,
670,7476118,1/1/2010 8:22,1490,5950,$3.30 ,Swipe Transaction,25717,Louisville,CO,80027,5812,"
",1490,30,69,1989,4,Female,145 Spruce Street,39.86000061035156,-104.86000061035156,20522.0,41839.0,46226.0,761,4,5950,1490,Visa,Credit,4751967279477590,11/2021,581,False,1,11400.0,12/2008,2008,No,No,
671,7476119,1/1/2010 8:22,1752,3880,$7.50 ,Swipe Transaction,12014,Abbeville,LA,70510,5814,"
",1752,34,60,1986,1,Female,887 Grant Street,29.969999313354492,-92.12000274658203,18730.0,38190.0,81262.0,810,1,3880,1752,Mastercard,Debit,5294178176133532,07/2024,265,True,2,9496.0,07/2009,2012,No,,
672,7476120,1/1/2010 8:23,13,2941,$6.95 ,Swipe Transaction,98374,Harned,KY,40144,5411,"
",13,52,61,1967,6,Female,4222 Ocean View Drive,37.88999938964844,-85.95999908447266,15879.0,32378.0,65919.0,588,4,2941,13,Visa,Debit,4066959047815431,08/2020,283,True,1,10629.0,05/2007,2008,No,No,
673,7476121,1/1/2010 8:23,667,5063,$4.04 ,Swipe Transaction,35451,Durham,NC,27713,5812,"
",667,83,63,1936,3,Male,588 Lincoln Street,35.97999954223633,-78.91000366210938,30325.0,41763.0,2279.0,714,5,5063,667,Visa,Debit,4671059630101376,03/2024,853,True,2,4599.0,10/2006,2013,No,No,
674,7476123,1/1/2010 8:24,629,124,$17.73 ,Swipe Transaction,44578,Ellicott City,MD,21043,5812,"
",629,72,70,1947,5,Male,4388 Hillside Street,39.27000045776367,-76.83000183105469,39053.0,57513.0,11755.0,793,5,124,629,Amex,Credit,335499499050062,11/2020,520,False,2,20900.0,01/2007,2007,No,No,
675,7476125,1/1/2010 8:24,1963,4565,$23.02 ,Swipe Transaction,88852,Vacaville,CA,95687,4121,"
",1963,98,69,1921,11,Male,468 Spruce Street,38.349998474121094,-121.93000030517578,26137.0,33869.0,370.0,821,7,4565,1963,Visa,Credit,4845860911762398,12/2023,234,True,1,20700.0,09/2004,2012,No,,
676,7476126,1/1/2010 8:25,37,1183,$90.00 ,Swipe Transaction,59935,Kirkville,NY,13082,5499,"
",37,41,60,1978,7,Female,533 Sussex Drive,43.310001373291016,-76.56999969482422,17013.0,34690.0,48954.0,683,4,1183,37,Mastercard,Debit,5345636299699533,02/2013,788,True,1,16315.0,02/2009,2010,No,No,
677,7476127,1/1/2010 8:25,573,3268,$6.17 ,Swipe Transaction,50867,Stapleton,GA,30823,5541,"
",573,52,69,1967,7,Male,7970 Little Creek Drive,33.790000915527344,-82.47000122070312,14717.0,30011.0,84166.0,589,1,3268,573,Amex,Credit,350866149120216,09/2023,265,True,2,3400.0,06/2004,2008,No,No,
678,7476128,1/1/2010 8:25,804,1071,$282.47 ,Swipe Transaction,19363,Philpot,KY,42366,4112,"
",804,64,67,1955,7,Male,37 River Boulevard,36.970001220703125,-86.44000244140625,14839.0,30252.0,24172.0,812,5,1071,804,Visa,Credit,4302044080999932,11/2020,699,True,1,8900.0,02/2005,2010,No,No,
679,7476129,1/1/2010 8:25,1225,1163,$17.16 ,Swipe Transaction,24437,San Rafael,CA,94901,4121,"
",1225,54,70,1965,11,Male,6831 Valley Boulevard,37.970001220703125,-122.5,30819.0,62837.0,86171.0,850,3,1163,1225,Visa,Credit,4234868356191481,11/2024,759,True,2,18600.0,02/2008,2011,No,,
680,7476130,1/1/2010 8:25,1274,2905,$150.77 ,Swipe Transaction,58739,Pascoag,RI,2859,5411,"
",1274,49,61,1970,4,Female,824 West Drive,41.95000076293945,-71.69999694824219,24260.0,49464.0,123198.0,705,6,2905,1274,Mastercard,Debit,5679478018180576,03/2017,465,True,2,5391.0,05/2006,2013,No,,
681,7476131,1/1/2010 8:25,1603,5981,$2.02 ,Swipe Transaction,49789,Challis,ID,83226,5541,"
",1603,41,65,1978,12,Male,6515 Hillside Drive,44.650001525878906,-114.1500015258789,19036.0,38812.0,16331.0,762,4,5981,1603,Visa,Debit (Prepaid),4982837709455785,09/2022,119,True,2,79.0,12/2009,2009,No,,
682,7476132,1/1/2010 8:25,1634,2933,$2.86 ,Swipe Transaction,20519,San Benito,TX,78586,5942,"
",1634,66,68,1953,3,Male,703 West Drive,26.18000030517578,-98.11000061035156,10091.0,20577.0,60152.0,825,4,2933,1634,Mastercard,Credit,5720852309018318,11/2023,885,True,1,4400.0,05/2007,2014,No,,
683,7476133,1/1/2010 8:26,1358,5135,$4.12 ,Swipe Transaction,65503,Middleton,WI,53562,5812,"
",1358,69,70,1950,4,Female,128 Main Street,43.099998474121094,-89.5,33808.0,68930.0,72619.0,768,4,5135,1358,Visa,Debit (Prepaid),4611045541819658,01/2024,73,True,1,83.0,10/2008,2008,No,,
684,7476135,1/1/2010 8:27,746,958,$2.36 ,Swipe Transaction,50783,Brooklyn,NY,11213,5411,"
",746,63,67,1956,10,Male,28136 Wessex Street,40.63999938964844,-73.94000244140625,14856.0,30288.0,42745.0,689,4,958,746,Amex,Credit,313387157322526,12/2024,961,True,1,6800.0,02/1996,2009,No,No,
685,7476137,1/1/2010 8:27,1453,1117,($145.00),Swipe Transaction,16790,Spring Valley,NY,10977,3389,"
",1453,37,73,1982,11,Female,4830 Ocean Drive,33.72999954223633,-87.27999877929688,17716.0,36122.0,51593.0,641,2,1117,1453,Mastercard,Debit,5836173617667136,11/2024,80,True,1,14561.0,02/2007,2015,No,No,
686,7476138,1/1/2010 8:27,1453,1117,$189.87 ,Swipe Transaction,16790,Spring Valley,NY,10977,3389,"
",1453,37,73,1982,11,Female,4830 Ocean Drive,33.72999954223633,-87.27999877929688,17716.0,36122.0,51593.0,641,2,1117,1453,Mastercard,Debit,5836173617667136,11/2024,80,True,1,14561.0,02/2007,2015,No,,
